,zone,time_window,weekday_pickup,weekend_pickup,weekday_dropoff,weekend_dropoff,weekday_differentials,weekend_differentials,supply_surplus_weekday,supply_surplus_weekend
616,13,41,2708,967,2532,930,-176,-37,False,False
617,13,42,2561,888,2449,907,-112,19,False,True
618,13,43,2615,929,2673,1007,58,78,True,True
619,13,44,2286,842,2807,1002,521,160,True,True
620,13,45,2180,712,2724,987,544,275,True,True
621,13,46,1646,666,2576,1037,930,371,True,True
622,13,47,1429,654,2404,974,975,320,True,True
623,13,48,1106,547,2135,850,1029,303,True,True
624,14,1,13,12,450,216,437,204,True,True
625,14,2,8,16,414,272,406,256,True,True
626,14,3,11,18,391,322,380,304,True,True
627,14,4,8,15,327,323,319,308,True,True
628,14,5,13,16,227,370,214,354,True,True
629,14,6,4,14,177,285,173,271,True,True
630,14,7,6,21,145,273,139,252,True,True
631,14,8,7,23,112,233,105,210,True,True
632,14,9,2,17,101,214,99,197,True,True
633,14,10,8,11,93,185,85,174,True,True
634,14,11,2,5,63,125,61,120,True,True
635,14,12,5,1,43,75,38,74,True,True
636,14,13,3,3,34,42,31,39,True,True
637,14,14,8,2,39,31,31,29,True,True
638,14,15,17,2,27,34,10,32,True,True
639,14,16,13,5,31,30,18,25,True,True
640,14,17,4,1,35,30,31,29,True,True
641,14,18,6,1,34,27,28,26,True,True
642,14,19,9,2,46,17,37,15,True,True
643,14,20,4,4,45,24,41,20,True,True
644,14,21,6,2,43,29,37,27,True,True
645,14,22,4,4,54,35,50,31,True,True
646,14,23,7,2,44,30,37,28,True,True
647,14,24,5,1,44,42,39,41,True,True
648,14,25,6,4,45,29,39,25,True,True
649,14,26,3,3,42,42,39,39,True,True
650,14,27,2,6,58,33,56,27,True,True
651,14,28,5,2,52,38,47,36,True,True
652,14,29,1,4,54,44,53,40,True,True
653,14,30,6,6,80,44,74,38,True,True
654,14,31,3,3,74,54,71,51,True,True
655,14,32,2,5,63,35,61,30,True,True
656,14,33,5,3,53,44,48,41,True,True
657,14,34,4,2,59,42,55,40,True,True
658,14,35,3,5,68,46,65,41,True,True
659,14,36,4,0,65,45,61,45,True,True
660,14,37,3,6,89,82,86,76,True,True
661,14,38,7,4,129,69,122,65,True,True
662,14,39,5,2,158,70,153,68,True,True
663,14,40,4,6,198,73,194,67,True,True
664,14,41,6,2,238,68,232,66,True,True
665,14,42,7,7,266,74,259,67,True,True
666,14,43,8,2,349,92,341,90,True,True
667,14,44,14,6,430,73,416,67,True,True
668,14,45,10,0,478,118,468,118,True,True
669,14,46,12,3,507,132,495,129,True,True
670,14,47,14,9,483,154,469,145,True,True
671,14,48,24,16,532,163,508,147,True,True
672,15,1,0,0,25,13,25,13,True,True
673,15,2,0,0,14,9,14,9,True,True
674,15,3,0,2,14,10,14,8,True,True
675,15,4,1,0,13,13,12,13,True,True
676,15,5,0,0,10,11,10,11,True,True
677,15,6,0,0,8,9,8,9,True,True
678,15,7,0,0,6,9,6,9,True,True
679,15,8,0,0,5,7,5,7,True,True
680,15,9,0,0,4,8,4,8,True,True
681,15,10,1,0,4,11,3,11,True,True
682,15,11,0,0,4,8,4,8,True,True
683,15,12,0,0,3,7,3,7,True,True
684,15,13,0,0,8,3,8,3,True,True
685,15,14,0,0,3,5,3,5,True,True
686,15,15,0,0,4,9,4,9,True,True
687,15,16,1,0,5,7,4,7,True,True
688,15,17,0,0,9,5,9,5,True,True
689,15,18,0,0,5,0,5,0,True,False
690,15,19,1,0,5,2,4,2,True,True
691,15,20,1,0,6,3,5,3,True,True
692,15,21,0,0,6,2,6,2,True,True
693,15,22,0,0,5,2,5,2,True,True
694,15,23,0,1,4,7,4,6,True,True
695,15,24,0,0,6,4,6,4,True,True
696,15,25,0,0,7,8,7,8,True,True
697,15,26,0,0,5,3,5,3,True,True
698,15,27,1,0,8,11,7,11,True,True
699,15,28,1,0,11,8,10,8,True,True
700,15,29,0,0,9,8,9,8,True,True
701,15,30,0,0,10,4,10,4,True,True
702,15,31,0,0,21,5,21,5,True,True
703,15,32,0,0,13,3,13,3,True,True
704,15,33,0,0,8,5,8,5,True,True
705,15,34,0,0,8,3,8,3,True,True
706,15,35,0,0,10,7,10,7,True,True
707,15,36,0,0,7,9,7,9,True,True
708,15,37,1,0,20,6,19,6,True,True
709,15,38,0,0,12,12,12,12,True,True
710,15,39,0,0,15,9,15,9,True,True
711,15,40,0,0,16,4,16,4,True,True
712,15,41,0,0,19,10,19,10,True,True
713,15,42,0,1,28,5,28,4,True,True
714,15,43,0,1,26,12,26,11,True,True
715,15,44,1,1,26,10,25,9,True,True
716,15,45,0,2,28,11,28,9,True,True
717,15,46,0,2,33,14,33,12,True,True
718,15,47,1,2,33,13,32,11,True,True
719,15,48,0,0,22,16,22,16,True,True
720,16,1,0,1,43,21,43,20,True,True
721,16,2,1,1,54,21,53,20,True,True
722,16,3,0,3,41,40,41,37,True,True
723,16,4,0,2,29,44,29,42,True,True
724,16,5,1,2,30,40,29,38,True,True
725,16,6,1,0,26,39,25,39,True,True
726,16,7,0,0,13,30,13,30,True,True
727,16,8,0,0,8,30,8,30,True,True
728,16,9,0,2,7,22,7,20,True,True
729,16,10,0,0,11,9,11,9,True,True
730,16,11,0,0,8,17,8,17,True,True
731,16,12,0,1,8,9,8,8,True,True
732,16,13,0,1,13,7,13,6,True,True
733,16,14,0,1,9,5,9,4,True,True
734,16,15,0,1,6,6,6,5,True,True
735,16,16,2,0,8,4,6,4,True,True
736,16,17,0,1,13,4,13,3,True,True
737,16,18,0,0,16,3,16,3,True,True
738,16,19,0,0,17,8,17,8,True,True
739,16,20,1,0,14,8,13,8,True,True
740,16,21,1,0,7,9,6,9,True,True
741,16,22,2,0,9,5,7,5,True,True
742,16,23,1,0,13,3,12,3,True,True
743,16,24,2,0,9,6,7,6,True,True
744,16,25,0,0,10,4,10,4,True,True
745,16,26,0,0,11,10,11,10,True,True
746,16,27,0,0,9,5,9,5,True,True
747,16,28,1,0,15,10,14,10,True,True
748,16,29,0,0,9,10,9,10,True,True
749,16,30,0,0,21,17,21,17,True,True
750,16,31,0,1,19,7,19,6,True,True
751,16,32,0,0,21,8,21,8,True,True
752,16,33,1,0,18,6,17,6,True,True
753,16,34,0,0,25,4,25,4,True,True
754,16,35,0,1,24,7,24,6,True,True
755,16,36,0,1,18,20,18,19,True,True
756,16,37,0,1,29,10,29,9,True,True
757,16,38,1,0,14,13,13,13,True,True
758,16,39,0,0,30,12,30,12,True,True
759,16,40,0,0,40,10,40,10,True,True
760,16,41,2,0,33,10,31,10,True,True
761,16,42,1,0,34,8,33,8,True,True
762,16,43,2,0,49,9,47,9,True,True
763,16,44,2,0,52,16,50,16,True,True
764,16,45,1,0,44,20,43,20,True,True
765,16,46,1,0,53,17,52,17,True,True
766,16,47,3,1,65,18,62,17,True,True
767,16,48,0,1,71,19,71,18,True,True
768,17,1,198,181,998,485,800,304,True,True
769,17,2,183,205,1119,634,936,429,True,True
770,17,3,143,206,960,686,817,480,True,True
771,17,4,98,190,780,794,682,604,True,True
772,17,5,84,169,696,777,612,608,True,True
773,17,6,67,177,585,821,518,644,True,True
774,17,7,60,127,439,807,379,680,True,True
775,17,8,61,113,427,690,366,577,True,True
776,17,9,52,107,382,608,330,501,True,True
777,17,10,25,78,295,499,270,421,True,True
778,17,11,19,46,172,322,153,276,True,True
779,17,12,26,25,120,199,94,174,True,True
780,17,13,13,21,107,122,94,101,True,True
781,17,14,14,15,89,84,75,69,True,True
782,17,15,16,7,77,67,61,60,True,True
783,17,16,10,10,46,44,36,34,True,True
784,17,17,10,6,58,39,48,33,True,True
785,17,18,11,10,63,39,52,29,True,True
786,17,19,9,6,71,33,62,27,True,True
787,17,20,13,16,78,57,65,41,True,True
788,17,21,10,11,69,56,59,45,True,True
789,17,22,8,19,65,46,57,27,True,True
790,17,23,11,24,74,67,63,43,True,True
791,17,24,16,23,77,72,61,49,True,True
792,17,25,8,19,94,53,86,34,True,True
793,17,26,11,16,108,65,97,49,True,True
794,17,27,18,13,109,67,91,54,True,True
795,17,28,18,16,106,61,88,45,True,True
796,17,29,12,16,112,86,100,70,True,True
797,17,30,21,24,116,72,95,48,True,True
798,17,31,16,26,133,89,117,63,True,True
799,17,32,15,20,112,74,97,54,True,True
800,17,33,12,14,125,99,113,85,True,True
801,17,34,14,20,119,90,105,70,True,True
802,17,35,16,14,96,102,80,88,True,True
803,17,36,33,34,171,108,138,74,True,True
804,17,37,35,33,191,139,156,106,True,True
805,17,38,38,28,233,119,195,91,True,True
806,17,39,41,30,272,151,231,121,True,True
807,17,40,55,58,299,151,244,93,True,True
808,17,41,70,54,312,162,242,108,True,True
809,17,42,99,44,414,169,315,125,True,True
810,17,43,120,69,556,200,436,131,True,True
811,17,44,130,70,618,227,488,157,True,True
812,17,45,124,78,625,284,501,206,True,True
813,17,46,153,117,809,316,656,199,True,True
814,17,47,159,130,852,339,693,209,True,True
815,17,48,208,125,1028,388,820,263,True,True
816,18,1,2,1,43,21,41,20,True,True
817,18,2,1,0,50,37,49,37,True,True
818,18,3,2,2,48,35,46,33,True,True
819,18,4,2,1,45,42,43,41,True,True
820,18,5,0,2,44,38,44,36,True,True
821,18,6,0,0,36,41,36,41,True,True
822,18,7,0,3,33,37,33,34,True,True
823,18,8,2,1,23,36,21,35,True,True
824,18,9,0,1,19,53,19,52,True,True
825,18,10,4,1,30,35,26,34,True,True
826,18,11,3,1,22,27,19,26,True,True
827,18,12,1,2,12,25,11,23,True,True
828,18,13,0,0,11,18,11,18,True,True
829,18,14,2,0,6,11,4,11,True,True
830,18,15,0,0,4,12,4,12,True,True
831,18,16,1,0,9,7,8,7,True,True
832,18,17,1,0,9,8,8,8,True,True
833,18,18,1,0,7,11,6,11,True,True
834,18,19,1,1,14,10,13,9,True,True
835,18,20,0,0,8,6,8,6,True,True
836,18,21,3,1,7,13,4,12,True,True
837,18,22,1,1,14,7,13,6,True,True
838,18,23,0,2,8,8,8,6,True,True
839,18,24,1,1,7,3,6,2,True,True
840,18,25,0,2,9,5,9,3,True,True
841,18,26,2,1,11,5,9,4,True,True
842,18,27,1,1,10,5,9,4,True,True
843,18,28,0,0,8,5,8,5,True,True
844,18,29,0,0,13,6,13,6,True,True
845,18,30,1,0,12,3,11,3,True,True
846,18,31,0,1,10,10,10,9,True,True
847,18,32,0,0,6,14,6,14,True,True
848,18,33,1,0,12,7,11,7,True,True
849,18,34,0,0,9,12,9,12,True,True
850,18,35,1,0,3,6,2,6,True,True
851,18,36,0,1,8,8,8,7,True,True
852,18,37,0,0,9,10,9,10,True,True
853,18,38,1,0,11,7,10,7,True,True
854,18,39,2,2,20,10,18,8,True,True
855,18,40,0,1,20,13,20,12,True,True
856,18,41,0,1,26,10,26,9,True,True
857,18,42,0,0,25,7,25,7,True,True
858,18,43,1,1,25,12,24,11,True,True
859,18,44,3,1,29,13,26,12,True,True
860,18,45,1,1,33,13,32,12,True,True
861,18,46,1,1,35,18,34,17,True,True
862,18,47,2,0,39,17,37,17,True,True
863,18,48,3,2,35,19,32,17,True,True
864,19,1,0,1,13,5,13,4,True,True
865,19,2,0,2,17,8,17,6,True,True
866,19,3,0,1,11,7,11,6,True,True
867,19,4,0,0,9,5,9,5,True,True
868,19,5,0,1,8,2,8,1,True,True
869,19,6,0,0,6,6,6,6,True,True
870,19,7,0,1,3,6,3,5,True,True
871,19,8,1,1,1,4,0,3,False,True
872,19,9,2,1,4,7,2,6,True,True
873,19,10,1,3,3,6,2,3,True,True
874,19,11,3,0,1,3,-2,3,False,True
875,19,12,1,2,3,2,2,0,True,False
876,19,13,2,0,5,4,3,4,True,True
877,19,14,1,0,3,2,2,2,True,True
878,19,15,5,1,2,2,-3,1,False,True
879,19,16,2,0,4,2,2,2,True,True
880,19,17,0,0,3,2,3,2,True,True
881,19,18,5,0,5,0,0,0,False,False
882,19,19,5,0,13,0,8,0,True,False
883,19,20,3,0,9,2,6,2,True,True
884,19,21,3,3,8,4,5,1,True,True
885,19,22,2,1,8,1,6,0,True,False
886,19,23,1,0,1,4,0,4,False,True
887,19,24,2,0,2,6,0,6,False,True
888,19,25,0,0,3,3,3,3,True,True
889,19,26,0,0,2,3,2,3,True,True
890,19,27,1,0,6,1,5,1,True,True
891,19,28,1,1,8,4,7,3,True,True
892,19,29,1,0,10,1,9,1,True,True
893,19,30,0,0,11,4,11,4,True,True
894,19,31,2,0,6,5,4,5,True,True
895,19,32,1,1,10,3,9,2,True,True
896,19,33,1,0,9,6,8,6,True,True
897,19,34,0,0,7,5,7,5,True,True
898,19,35,0,0,7,4,7,4,True,True
899,19,36,0,0,7,5,7,5,True,True
900,19,37,0,0,6,7,6,7,True,True
901,19,38,0,0,8,3,8,3,True,True
902,19,39,0,0,10,3,10,3,True,True
903,19,40,0,0,10,5,10,5,True,True
904,19,41,4,1,9,1,5,0,True,False
905,19,42,2,0,12,4,10,4,True,True
906,19,43,0,0,14,6,14,6,True,True
907,19,44,1,1,18,8,17,7,True,True
908,19,45,0,0,14,8,14,8,True,True
909,19,46,1,0,18,8,17,8,True,True
910,19,47,2,0,23,8,21,8,True,True
911,19,48,0,1,24,6,24,5,True,True
912,20,1,0,2,25,15,25,13,True,True
913,20,2,0,1,31,27,31,26,True,True
914,20,3,0,1,21,19,21,18,True,True
915,20,4,0,1,25,36,25,35,True,True
916,20,5,0,0,16,28,16,28,True,True
917,20,6,0,5,24,39,24,34,True,True
918,20,7,1,0,13,45,12,45,True,True
919,20,8,0,5,9,39,9,34,True,True
920,20,9,0,1,6,28,6,27,True,True
921,20,10,0,2,8,26,8,24,True,True
922,20,11,0,1,1,12,1,11,True,True
923,20,12,0,0,3,14,3,14,True,True
924,20,13,0,0,3,1,3,1,True,True
925,20,14,0,0,4,1,4,1,True,True
926,20,15,2,0,7,2,5,2,True,True
927,20,16,1,0,7,3,6,3,True,True
928,20,17,0,0,12,8,12,8,True,True
929,20,18,0,2,18,3,18,1,True,True
930,20,19,1,0,12,4,11,4,True,True
931,20,20,0,0,12,7,12,7,True,True
932,20,21,0,2,16,9,16,7,True,True
933,20,22,1,2,13,16,12,14,True,True
934,20,23,0,1,5,8,5,7,True,True
935,20,24,0,0,25,9,25,9,True,True
936,20,25,0,1,14,13,14,12,True,True
937,20,26,2,1,23,9,21,8,True,True
938,20,27,2,1,14,12,12,11,True,True
939,20,28,1,0,10,9,9,9,True,True
940,20,29,0,1,14,4,14,3,True,True
941,20,30,0,1,8,8,8,7,True,True
942,20,31,0,2,7,7,7,5,True,True
943,20,32,0,0,8,5,8,5,True,True
944,20,33,0,0,8,3,8,3,True,True
945,20,34,0,0,6,6,6,6,True,True
946,20,35,0,0,5,6,5,6,True,True
947,20,36,1,1,9,14,8,13,True,True
948,20,37,0,0,8,11,8,11,True,True
949,20,38,0,0,10,9,10,9,True,True
950,20,39,0,1,10,4,10,3,True,True
951,20,40,0,0,15,4,15,4,True,True
952,20,41,0,0,12,10,12,10,True,True
953,20,42,0,0,15,9,15,9,True,True
954,20,43,0,0,17,5,17,5,True,True
955,20,44,0,0,16,14,16,14,True,True
956,20,45,0,0,31,11,31,11,True,True
957,20,46,0,0,17,10,17,10,True,True
958,20,47,1,0,25,8,24,8,True,True
959,20,48,0,0,28,8,28,8,True,True
960,21,1,1,1,64,22,63,21,True,True
961,21,2,1,3,57,41,56,38,True,True
962,21,3,1,3,51,33,50,30,True,True
963,21,4,0,2,47,47,47,45,True,True
964,21,5,1,0,31,34,30,34,True,True
965,21,6,0,2,27,41,27,39,True,True
966,21,7,0,1,30,54,30,53,True,True
967,21,8,4,3,21,49,17,46,True,True
968,21,9,0,0,13,39,13,39,True,True
969,21,10,1,2,19,35,18,33,True,True
970,21,11,3,2,8,31,5,29,True,True
971,21,12,5,2,7,23,2,21,True,True
972,21,13,2,0,7,6,5,6,True,True
973,21,14,7,1,10,5,3,4,True,True
974,21,15,4,1,10,6,6,5,True,True
975,21,16,4,0,8,11,4,11,True,True
976,21,17,2,0,12,4,10,4,True,True
977,21,18,2,0,8,3,6,3,True,True
978,21,19,2,0,12,8,10,8,True,True
979,21,20,0,0,8,4,8,4,True,True
980,21,21,3,0,6,5,3,5,True,True
981,21,22,1,0,12,4,11,4,True,True
982,21,23,1,2,9,8,8,6,True,True
983,21,24,0,3,10,3,10,0,True,False
984,21,25,2,2,4,7,2,5,True,True
985,21,26,2,0,8,4,6,4,True,True
986,21,27,1,0,9,9,8,9,True,True
987,21,28,5,1,17,5,12,4,True,True
988,21,29,1,0,12,11,11,11,True,True
989,21,30,0,0,18,5,18,5,True,True
990,21,31,1,0,16,9,15,9,True,True
991,21,32,0,0,9,5,9,5,True,True
992,21,33,0,0,15,5,15,5,True,True
993,21,34,1,0,5,8,4,8,True,True
994,21,35,4,0,12,5,8,5,True,True
995,21,36,3,0,11,9,8,9,True,True
996,21,37,1,0,8,11,7,11,True,True
997,21,38,1,0,19,16,18,16,True,True
998,21,39,2,0,28,6,26,6,True,True
999,21,40,2,0,21,9,19,9,True,True
1000,21,41,1,0,23,13,22,13,True,True
1001,21,42,4,2,34,10,30,8,True,True
1002,21,43,2,2,38,12,36,10,True,True
1003,21,44,0,1,53,14,53,13,True,True
1004,21,45,1,0,64,12,63,12,True,True
1005,21,46,0,1,65,13,65,12,True,True
1006,21,47,3,2,61,18,58,16,True,True
1007,21,48,0,0,63,12,63,12,True,True
1008,22,1,2,1,87,37,85,36,True,True
1009,22,2,2,5,84,53,82,48,True,True
1010,22,3,4,0,93,61,89,61,True,True
1011,22,4,5,2,82,68,77,66,True,True
1012,22,5,2,2,59,76,57,74,True,True
1013,22,6,0,1,54,78,54,77,True,True
1014,22,7,1,6,36,67,35,61,True,True
1015,22,8,4,2,27,62,23,60,True,True
1016,22,9,2,6,22,69,20,63,True,True
1017,22,10,1,1,30,55,29,54,True,True
1018,22,11,1,4,16,41,15,37,True,True
1019,22,12,3,0,15,25,12,25,True,True
1020,22,13,1,1,25,20,24,19,True,True
1021,22,14,1,1,13,17,12,16,True,True
1022,22,15,4,1,7,13,3,12,True,True
1023,22,16,4,1,9,12,5,11,True,True
1024,22,17,1,1,8,11,7,10,True,True
1025,22,18,2,1,7,3,5,2,True,True
1026,22,19,1,0,9,5,8,5,True,True
1027,22,20,2,1,9,6,7,5,True,True
1028,22,21,0,1,18,5,18,4,True,True
1029,22,22,0,1,14,10,14,9,True,True
1030,22,23,1,1,12,7,11,6,True,True
1031,22,24,1,0,9,8,8,8,True,True
1032,22,25,4,1,14,8,10,7,True,True
1033,22,26,3,3,21,8,18,5,True,True
1034,22,27,3,2,16,16,13,14,True,True
1035,22,28,1,2,14,11,13,9,True,True
1036,22,29,6,0,21,13,15,13,True,True
1037,22,30,1,2,16,16,15,14,True,True
1038,22,31,4,1,16,16,12,15,True,True
1039,22,32,3,0,14,8,11,8,True,True
1040,22,33,5,0,22,6,17,6,True,True
1041,22,34,3,0,11,10,8,10,True,True
1042,22,35,1,2,14,4,13,2,True,True
1043,22,36,3,1,19,5,16,4,True,True
1044,22,37,3,1,22,12,19,11,True,True
1045,22,38,2,0,30,6,28,6,True,True
1046,22,39,4,0,25,12,21,12,True,True
1047,22,40,0,0,39,10,39,10,True,True
1048,22,41,0,1,46,14,46,13,True,True
1049,22,42,0,1,49,17,49,16,True,True
1050,22,43,2,0,63,15,61,15,True,True
1051,22,44,2,0,63,27,61,27,True,True
1052,22,45,1,1,83,12,82,11,True,True
1053,22,46,1,1,79,21,78,20,True,True
1054,22,47,0,1,96,25,96,24,True,True
1055,22,48,2,1,87,24,85,23,True,True
1056,23,1,0,3,13,9,13,6,True,True
1057,23,2,0,0,9,7,9,7,True,True
1058,23,3,0,1,7,3,7,2,True,True
1059,23,4,0,0,6,6,6,6,True,True
1060,23,5,0,0,4,6,4,6,True,True
1061,23,6,0,0,1,1,1,1,True,True
1062,23,7,0,1,1,6,1,5,True,True
1063,23,8,0,1,1,4,1,3,True,True
1064,23,9,0,0,3,1,3,1,True,True
1065,23,10,0,0,1,1,1,1,True,True
1066,23,11,0,0,0,0,0,0,False,False
1067,23,12,0,0,0,2,0,2,False,True
1068,23,13,0,0,0,1,0,1,False,True
1069,23,14,0,0,0,2,0,2,False,True
1070,23,15,0,0,0,2,0,2,False,True
1071,23,16,0,0,0,0,0,0,False,False
1072,23,17,0,0,0,1,0,1,False,True
1073,23,18,0,0,0,0,0,0,False,False
1074,23,19,0,0,3,1,3,1,True,True
1075,23,20,0,0,3,2,3,2,True,True
1076,23,21,0,0,1,1,1,1,True,True
1077,23,22,1,1,2,1,1,0,True,False
1078,23,23,0,0,1,0,1,0,True,False
1079,23,24,0,0,3,0,3,0,True,False
1080,23,25,0,0,2,0,2,0,True,False
1081,23,26,0,0,5,1,5,1,True,True
1082,23,27,0,0,2,0,2,0,True,False
1083,23,28,0,0,2,3,2,3,True,True
1084,23,29,0,0,3,2,3,2,True,True
1085,23,30,0,0,2,1,2,1,True,True
1086,23,31,0,0,3,0,3,0,True,False
1087,23,32,0,0,2,1,2,1,True,True
1088,23,33,0,0,3,2,3,2,True,True
1089,23,34,1,0,0,1,-1,1,False,True
1090,23,35,2,0,4,3,2,3,True,True
1091,23,36,0,0,2,1,2,1,True,True
1092,23,37,2,0,6,0,4,0,True,False
1093,23,38,1,0,5,2,4,2,True,True
1094,23,39,2,0,6,2,4,2,True,True
1095,23,40,1,0,7,0,6,0,True,False
1096,23,41,4,0,7,2,3,2,True,True
1097,23,42,1,0,6,0,5,0,True,False
1098,23,43,3,0,8,0,5,0,True,False
1099,23,44,2,0,13,2,11,2,True,True
1100,23,45,0,0,8,1,8,1,True,True
1101,23,46,0,1,15,2,15,1,True,True
1102,23,47,0,0,14,1,14,1,True,True
1103,23,48,0,0,17,0,17,0,True,False
1104,24,1,386,329,795,491,409,162,True,True
1105,24,2,327,310,728,555,401,245,True,True
1106,24,3,209,309,549,546,340,237,True,True
1107,24,4,179,253,418,540,239,287,True,True
1108,24,5,177,208,352,548,175,340,True,True
1109,24,6,130,199,275,503,145,304,True,True
1110,24,7,104,141,208,451,104,310,True,True
1111,24,8,91,135,166,423,75,288,True,True
1112,24,9,111,118,141,331,30,213,True,True
1113,24,10,146,92,112,248,-34,156,False,True
1114,24,11,151,73,73,126,-78,53,False,True
1115,24,12,221,67,117,72,-104,5,False,True
1116,24,13,318,108,84,78,-234,-30,False,False
1117,24,14,543,144,112,66,-431,-78,False,False
1118,24,15,797,142,196,78,-601,-64,False,False
1119,24,16,1037,196,428,120,-609,-76,False,False
1120,24,17,1174,247,546,103,-628,-144,False,False
1121,24,18,1143,305,428,147,-715,-158,False,False
1122,24,19,870,372,283,173,-587,-199,False,False
1123,24,20,808,437,279,232,-529,-205,False,False
1124,24,21,753,422,362,257,-391,-165,False,False
1125,24,22,678,445,369,260,-309,-185,False,False
1126,24,23,599,442,377,313,-222,-129,False,False
1127,24,24,665,431,506,296,-159,-135,False,False
1128,24,25,599,393,494,319,-105,-74,False,False
1129,24,26,597,417,500,344,-97,-73,False,False
1130,24,27,584,426,496,306,-88,-120,False,False
1131,24,28,573,389,462,299,-111,-90,False,False
1132,24,29,599,388,524,316,-75,-72,False,False
1133,24,30,635,373,542,357,-93,-16,False,False
1134,24,31,589,329,642,309,53,-20,True,False
1135,24,32,598,356,668,319,70,-37,True,False
1136,24,33,552,314,654,342,102,28,True,True
1137,24,34,540,331,605,309,65,-22,True,False
1138,24,35,630,319,687,311,57,-8,True,False
1139,24,36,763,353,814,355,51,2,True,True
1140,24,37,827,360,957,389,130,29,True,True
1141,24,38,840,389,1110,393,270,4,True,True
1142,24,39,811,365,1046,375,235,10,True,True
1143,24,40,744,334,1000,334,256,0,True,False
1144,24,41,717,335,1041,351,324,16,True,True
1145,24,42,625,293,996,333,371,40,True,True
1146,24,43,637,290,1073,388,436,98,True,True
1147,24,44,664,265,1088,417,424,152,True,True
1148,24,45,607,287,1144,410,537,123,True,True
1149,24,46,557,267,1111,417,554,150,True,True
1150,24,47,563,319,1016,458,453,139,True,True
1151,24,48,543,276,974,407,431,131,True,True
1152,25,1,652,619,907,479,255,-140,True,False
1153,25,2,554,646,805,593,251,-53,True,False
1154,25,3,404,593,707,592,303,-1,True,False
1155,25,4,279,459,445,602,166,143,True,True
1156,25,5,231,423,325,556,94,133,True,True
1157,25,6,166,289,233,468,67,179,True,True
1158,25,7,149,282,204,373,55,91,True,True
1159,25,8,98,202,145,322,47,120,True,True
1160,25,9,86,186,119,287,33,101,True,True
1161,25,10,74,97,99,197,25,100,True,True
1162,25,11,92,67,75,114,-17,47,False,True
1163,25,12,165,49,56,74,-109,25,False,True
1164,25,13,192,63,67,52,-125,-11,False,False
1165,25,14,292,52,82,39,-210,-13,False,False
1166,25,15,380,62,111,46,-269,-16,False,False
1167,25,16,285,83,163,58,-122,-25,False,False
1168,25,17,251,92,159,58,-92,-34,False,False
1169,25,18,204,80,190,100,-14,20,False,True
1170,25,19,207,129,163,104,-44,-25,False,False
1171,25,20,168,123,152,93,-16,-30,False,False
1172,25,21,140,139,157,126,17,-13,True,False
1173,25,22,151,154,140,156,-11,2,False,True
1174,25,23,132,160,144,178,12,18,True,True
1175,25,24,137,167,156,178,19,11,True,True
1176,25,25,148,159,171,181,23,22,True,True
1177,25,26,133,163,179,154,46,-9,True,False
1178,25,27,138,178,173,180,35,2,True,True
1179,25,28,121,158,177,148,56,-10,True,False
1180,25,29,151,156,207,139,56,-17,True,False
1181,25,30,148,185,184,192,36,7,True,True
1182,25,31,151,195,188,176,37,-19,True,False
1183,25,32,172,192,190,170,18,-22,True,False
1184,25,33,169,156,172,174,3,18,True,True
1185,25,34,173,195,174,173,1,-22,True,False
1186,25,35,238,225,209,201,-29,-24,False,False
1187,25,36,280,256,265,191,-15,-65,False,False
1188,25,37,295,245,335,231,40,-14,True,False
1189,25,38,332,258,404,213,72,-45,True,False
1190,25,39,361,287,514,321,153,34,True,True
1191,25,40,431,264,604,273,173,9,True,True
1192,25,41,429,263,633,274,204,11,True,True
1193,25,42,479,239,731,265,252,26,True,True
1194,25,43,536,261,848,277,312,16,True,True
1195,25,44,596,272,943,284,347,12,True,True
1196,25,45,663,313,1015,280,352,-33,True,False
1197,25,46,709,362,1079,328,370,-34,True,False
1198,25,47,721,410,994,376,273,-34,True,False
1199,25,48,839,427,1067,364,228,-63,True,False
1200,26,1,21,20,79,45,58,25,True,True
1201,26,2,20,13,81,35,61,22,True,True
1202,26,3,8,15,58,42,50,27,True,True
1203,26,4,16,15,61,48,45,33,True,True
1204,26,5,15,16,35,57,20,41,True,True
1205,26,6,9,12,44,52,35,40,True,True
1206,26,7,9,9,34,51,25,42,True,True
1207,26,8,7,16,31,47,24,31,True,True
1208,26,9,14,15,32,51,18,36,True,True
1209,26,10,12,16,28,44,16,28,True,True
1210,26,11,7,10,16,26,9,16,True,True
1211,26,12,8,8,35,22,27,14,True,True
1212,26,13,5,6,35,14,30,8,True,True
1213,26,14,4,3,55,20,51,17,True,True
1214,26,15,9,0,45,13,36,13,True,True
1215,26,16,3,0,25,16,22,16,True,True
1216,26,17,5,3,41,15,36,12,True,True
1217,26,18,4,1,37,10,33,9,True,True
1218,26,19,12,8,51,22,39,14,True,True
1219,26,20,15,7,27,15,12,8,True,True
1220,26,21,15,5,51,9,36,4,True,True
1221,26,22,20,4,51,9,31,5,True,True
1222,26,23,26,12,65,21,39,9,True,True
1223,26,24,24,7,55,18,31,11,True,True
1224,26,25,29,12,57,17,28,5,True,True
1225,26,26,25,18,66,27,41,9,True,True
