taxi_zone,time_stamp,time_interval,arr_weekday,arr_weekend,avg_weekday,avg_weekend,prob_pu_weekday,prob_pu_weekend,c_pu_weekday,c_pu_weekend
82,27,13:00:00,1.5246826171875019,3.309345703125,0.75,2.7,0.782309862989835,0.9634599260098132,30.493652343750036,33.09345703125
82,28,13:30:00,2.4686035156250012,2.939697265625,1.3,2.5,0.9152969370487035,0.9471182645655348,49.37207031250003,29.39697265625
82,29,14:00:00,2.109335937500003,2.553217773437499,1.1,1.9,0.878681497241917,0.92216917931153,42.18671875000006,25.53217773437499
82,30,14:30:00,2.1041015625000012,3.170507812500003,1.4,2.0,0.8780448058169117,0.9580177266337234,42.08203125000003,31.70507812500003
82,31,15:00:00,2.57281005859375,2.178281250000002,2.05,1.6,0.9236792220473206,0.886764012164981,51.456201171874994,21.78281250000002
82,32,15:30:00,2.1261791992187495,3.185734863281249,1.55,2.1,0.8807077839923667,0.9586521503826237,42.523583984374994,31.857348632812492
82,33,16:00:00,1.818164062500002,1.8669433593750009,1.0,1.5,0.8376765066794404,0.8454045168120571,36.36328125000004,18.669433593750007
82,34,16:30:00,1.8615454101562496,1.5555859375,1.05,1.4,0.8445677618958566,0.7889343248919395,37.23090820312499,15.555859375
82,35,17:00:00,1.78619384765625,2.78947265625,1.25,2.1,0.8324031435971413,0.9385463874498663,35.723876953125,27.8947265625
82,36,17:30:00,2.1751953125000023,2.8840136718749996,1.0,2.1,0.8864140332549878,0.9440900921357696,43.50390625000004,28.840136718749996
82,37,18:00:00,1.6915722656250018,2.4524121093749986,1.1,1.8,0.8157703617633048,0.9139143122315869,33.83144531250004,24.524121093749986
82,38,18:30:00,1.8615454101562496,3.0213281250000055,1.05,1.6,0.8445677618958566,0.9512635527345471,37.23090820312499,30.213281250000055
82,39,19:00:00,1.7811035156249977,3.2629345703124972,0.9,1.9,0.8315478449203684,0.9617240903024461,35.62207031249996,32.62934570312497
82,40,19:30:00,2.0837841796874974,2.666215820312499,0.95,1.9,0.8755416527987124,0.9304852153537906,41.67568359374995,26.66215820312499
82,41,20:00:00,2.0217382812499975,2.305590820312502,0.85,1.5,0.8675749271262974,0.9003001214642523,40.434765624999955,23.05590820312502
82,42,20:30:00,2.109335937500003,2.4524121093749986,1.1,1.8,0.878681497241917,0.9139143122315869,42.18671875000006,24.524121093749986
82,43,21:00:00,2.109335937500003,2.4891406250000028,1.1,1.6,0.878681497241917,0.9170187520479723,42.18671875000006,24.891406250000028
82,44,21:30:00,2.1209765625,2.9300097656249973,1.2,1.8,0.8800855326588477,0.9466034833077073,42.419531250000006,29.300097656249974
82,45,22:00:00,2.5122412109375,2.302885742187499,1.55,1.7,0.9189136960719044,0.9000300604003013,50.24482421875,23.02885742187499
82,46,22:30:00,3.23314208984375,2.847143554687503,1.75,1.5,0.9605665993609223,0.9419902137770916,64.662841796875,28.47143554687503
82,47,23:00:00,2.7153320312500018,3.2587890625,2.0,2.5,0.9338170254572596,0.9615650878745687,54.306640625000036,32.587890625
82,48,23:30:00,3.581796875000001,3.5843554687500014,3.2,2.4,0.9721743459150312,0.9722454494583325,71.63593750000003,35.84355468750002
83,1,00:00:00,2.4266894531250025,3.2903759765625,1.4,2.1,0.9116712343942834,0.9627601545452782,48.53378906250005,32.903759765625
83,2,00:30:00,2.3396582031249986,4.1629150390625,1.7,3.5,0.9036394316563993,0.9844378724731686,46.79316406249997,41.629150390625
83,3,01:00:00,2.762172851562501,3.513662109375,1.85,3.3,0.936845605957085,0.970212371103779,55.24345703125002,35.136621093749994
83,4,01:30:00,2.823541259765626,4.958891601562501,2.25,4.2,0.9406047641137735,0.9929792947397146,56.47082519531252,49.588916015625
83,5,02:00:00,2.544697265625001,5.078692626953123,1.35,4.3,0.9215031879326177,0.993771953924729,50.893945312500016,50.786926269531236
83,6,02:30:00,2.283315429687501,4.780113525390625,1.3,4.1,0.8980543478429347,0.9916049541374692,45.666308593750024,47.80113525390625
83,7,03:00:00,2.3289355468749995,4.675698242187501,1.55,4.4,0.9026006310078837,0.9906809840645792,46.57871093749999,46.75698242187501
83,8,03:30:00,1.9550781250000009,3.3757812499999997,1.3,2.9,0.8584465825985985,0.9658086041534428,39.101562500000014,33.7578125
83,9,04:00:00,1.815112304687501,4.244431152343751,1.3,3.7,0.8371803780433729,0.9856561091526115,36.30224609375002,42.444311523437506
83,10,04:30:00,2.0914062500000012,4.721462402343748,1.6,4.2,0.8764866769765244,0.9910978495011177,41.82812500000003,47.21462402343748
83,11,05:00:00,2.2991918945312495,2.5555493164062506,1.55,2.3,0.899660103812234,0.9223504338307986,45.98383789062499,25.555493164062504
83,12,05:30:00,2.678344726562501,2.884384765625002,1.85,2.2,0.931323261096885,0.9441108361039247,53.566894531250014,28.84384765625002
83,13,06:00:00,3.1992187500000004,3.38446044921875,3.0,2.5,0.9592059381068981,0.9661040740138985,63.98437500000001,33.8446044921875
83,14,06:30:00,4.121088867187498,3.2477124023437494,3.4,2.7,0.983773164050291,0.9611369908492,82.42177734374997,32.4771240234375
83,15,07:00:00,2.97613525390625,2.7604028320312493,2.5,2.1,0.9490104849121443,0.9367337224573654,59.522705078125,27.604028320312494
83,16,07:30:00,2.7552124023437488,3.2956591796874957,2.15,1.7,0.9364044896013383,0.9629563814035562,55.10424804687497,32.95659179687496
83,17,08:00:00,2.7882788085937515,2.3626513671874987,1.85,1.7,0.9384729773870587,0.9058297879032442,55.76557617187503,23.62651367187499
83,18,08:30:00,3.086669921875,3.088984374999998,2.5,1.9,0.9543462679569346,0.9544518091974897,61.7333984375,30.889843749999983
83,19,09:00:00,3.0121215820312504,3.017451171875,2.25,2.8,0.9508127867242544,0.9510742370661635,60.24243164062501,30.174511718749997
83,20,09:30:00,2.2324291992187497,2.854453125000001,1.05,2.4,0.8927324608363182,0.9424126944311905,44.648583984374994,28.54453125000001
83,21,10:00:00,2.4356689453125018,2.9999926757812503,1.5,2.7,0.9124608314591226,0.950212566979421,48.713378906250036,29.999926757812503
83,22,10:30:00,2.1990014648437493,2.615825195312498,1.05,1.7,0.8890861455308382,0.9268925641154222,43.98002929687499,26.158251953124978
83,23,11:00:00,2.119873046875,3.9975317382812507,1.25,3.1,0.8799531321308833,0.9816390974826815,42.3974609375,39.975317382812506
83,24,11:30:00,1.9968457031249995,2.473125000000003,1.05,1.6,0.8642371551287379,0.9156790561006936,39.936914062499994,24.73125000000003
83,25,12:00:00,1.6363476562499983,1.945312500000001,0.9,1.6,0.8053101805279088,0.8570574531881296,32.726953124999966,19.45312500000001
83,26,12:30:00,1.732089843750003,1.830576171875002,0.7,1.1,0.823085699875694,0.8396788313894918,34.64179687500006,18.30576171875002
83,27,13:00:00,1.8618701171874983,2.562343750000003,0.95,1.6,0.8446182236433661,0.9228762303840843,37.23740234374996,25.62343750000003
83,28,13:30:00,1.732089843750003,1.97408203125,0.7,0.6,0.823085699875694,0.8611112507260397,34.64179687500006,19.7408203125
83,29,14:00:00,1.6781982421875024,2.5796582031249993,0.75,1.9,0.8132899204956181,0.9242000922327159,33.56396484375005,25.796582031249994
83,30,14:30:00,1.629785156250002,1.9504101562500007,0.75,1.2,0.8040283271064832,0.8577842710475447,32.59570312500004,19.504101562500008
83,31,15:00:00,1.2222460937500021,1.9504101562500007,0.55,1.2,0.7054322035571589,0.8577842710475447,24.44492187500004,19.504101562500008
83,32,15:30:00,1.8680566406249994,1.898437500000004,1.05,0.8,0.8455765292979212,0.8501974971358189,37.36113281249999,18.98437500000004
83,33,16:00:00,1.5159375000000002,1.9835937500000023,0.6,1.0,0.7803977887603184,0.8624260584929824,30.31875,19.83593750000002
83,34,16:30:00,1.946582031250002,2.2988574218750024,1.0,1.4,0.8572388080760556,0.8996265372473924,38.93164062500004,22.988574218750024
83,35,17:00:00,1.6781982421875024,2.3728271484375014,0.75,1.5,0.8132899204956181,0.906783184378094,33.56396484375005,23.728271484375014
83,36,17:30:00,1.7602343750000031,3.3539062500000094,0.8,0.8,0.8279954544669244,0.965052426833174,35.20468750000006,33.53906250000009
83,37,18:00:00,1.5599609375000023,1.9740820312500005,0.7,1.2,0.7898557201986313,0.8611112507260397,31.199218750000046,19.740820312500006
83,38,18:30:00,1.7543066406250032,1.3667968750000021,0.7,0.8,0.82697282927889,0.7450777991294917,35.08613281250006,13.667968750000021
83,39,19:00:00,1.5537402343750022,2.1479589843749967,0.7,0.9,0.7885444005842498,0.8832778534536367,31.074804687500045,21.479589843749967
83,40,19:30:00,1.6269873046874999,1.5302343750000003,1.05,0.6,0.8034792597089075,0.783515077284155,32.53974609375,15.302343750000002
83,41,20:00:00,1.7980810546875037,2.1877734375000015,0.55,1.4,0.8343836077126605,0.887833784122918,35.961621093750075,21.877734375000017
83,42,20:30:00,1.7990332031249963,1.7645800781249976,0.45,0.9,0.8345412240528164,0.8287413133435317,35.980664062499926,17.645800781249974
83,43,21:00:00,2.811533203124995,1.55466796875,0.9,0.3,0.9398872433639595,0.7887404842417749,56.2306640624999,15.5466796875
83,44,21:30:00,2.0981103515625046,2.1230712890625014,0.55,1.5,0.8773119533789863,0.8803364577773075,41.96220703125009,21.230712890625014
83,45,22:00:00,2.0587353515624978,2.590102539062501,0.95,2.2,0.8723847436774799,0.9249876520048756,41.17470703124995,25.901025390625012
83,46,22:30:00,1.9819335937499973,2.5657031250000033,0.9,1.6,0.862197474564133,0.9231348833482369,39.63867187499994,25.65703125000003
83,47,23:00:00,1.5176953124999986,2.6767260742187506,0.9,2.3,0.7807834691960077,0.9312120073161927,30.353906249999973,26.767260742187506
83,48,23:30:00,2.6416406249999986,3.025620117187499,1.8,1.9,0.9287557115391855,0.951472280935135,52.832812499999974,30.256201171874988
84,1,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,2,00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,3,01:00:00,0.0,2.000000000000006,0.0,0.2,0.0,0.8646647167633882,0.0,20.000000000000064
84,4,01:30:00,0.0,3.0,0.0,0.3,0.0,0.950212931632136,0.0,30.0
84,5,02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,6,02:30:00,0.0,1.000000000000003,0.0,0.1,0.0,0.6321205588285588,0.0,10.000000000000032
84,7,03:00:00,0.0,1.000000000000003,0.0,0.1,0.0,0.6321205588285588,0.0,10.000000000000032
84,8,03:30:00,1.000000000000004,1.000000000000003,0.05,0.1,0.6321205588285592,0.6321205588285588,20.000000000000078,10.000000000000032
84,9,04:00:00,1.000000000000004,2.000000000000006,0.05,0.2,0.6321205588285592,0.8646647167633882,20.000000000000078,20.000000000000064
84,10,04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,11,05:00:00,0.0,1.000000000000003,0.0,0.1,0.0,0.6321205588285588,0.0,10.000000000000032
84,12,05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,13,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,14,06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,15,07:00:00,1.000000000000004,0.0,0.05,0.0,0.6321205588285592,0.0,20.000000000000078,0.0
84,16,07:30:00,1.000000000000004,0.0,0.05,0.0,0.6321205588285592,0.0,20.000000000000078,0.0
84,17,08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,18,08:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,19,09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,20,09:30:00,2.000000000000008,0.0,0.1,0.0,0.8646647167633884,0.0,40.000000000000156,0.0
84,21,10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,22,10:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,23,11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,24,11:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,25,12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,26,12:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,27,13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,28,13:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,29,14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,30,14:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,31,15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,32,15:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,33,16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,34,16:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,35,17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,36,17:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,37,18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,38,18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,39,19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,40,19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,41,20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,42,20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,43,21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,44,21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,45,22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,46,22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,47,23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,48,23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,1,00:00:00,1.307617187500002,1.0000195312500002,0.25,0.3,0.7295362464119033,0.6321277439037262,26.15234375000004,10.000195312500002
85,2,00:30:00,1.9375781250000075,0.0,0.1,0.0,0.8559475954322792,0.0,38.75156250000015,0.0
85,3,01:00:00,1.6160937500000045,1.9087500000000002,0.4,0.6,0.80132674730797,0.8517343971852729,32.32187500000009,19.087500000000002
85,4,01:30:00,1.2517382812500002,1.97408203125,0.3,0.6,0.7139927964523696,0.8611112507260397,25.034765625000006,19.7408203125
85,5,02:00:00,1.5000292968749973,1.3954687500000036,0.45,0.4,0.776876376772224,0.7522831081450725,30.000585937499945,13.954687500000036
85,6,02:30:00,1.9375781250000075,3.0478515625000044,0.1,1.0,0.8559475954322792,0.952539218542146,38.75156250000015,30.478515625000043
85,7,03:00:00,1.184765625000003,1.0000000000000022,0.4,0.4,0.6941821528422434,0.6321205588285586,23.695312500000057,10.000000000000021
85,8,03:30:00,1.9375781250000075,1.9375781250000061,0.1,0.2,0.8559475954322792,0.8559475954322789,38.75156250000015,19.37578125000006
85,9,04:00:00,1.4335644531250034,1.6300781250000025,0.35,0.5,0.7615425647477098,0.8040857322731558,28.671289062500065,16.300781250000025
85,10,04:30:00,1.307617187500002,1.7984033203125023,0.25,1.1,0.7295362464119033,0.8344369715836986,26.15234375000004,17.984033203125023
85,11,05:00:00,1.000000000000003,1.97408203125,0.1,0.6,0.6321205588285588,0.8611112507260397,20.000000000000064,19.7408203125
85,12,05:30:00,1.000000000000004,1.3076171875000016,0.05,0.5,0.6321205588285592,0.7295362464119033,20.000000000000078,13.076171875000016
85,13,06:00:00,1.4934375000000002,1.000000000000003,0.3,0.1,0.7754007329409716,0.6321205588285588,29.868750000000006,10.000000000000032
85,14,06:30:00,1.9375781250000075,2.000000000000006,0.1,0.2,0.8559475954322792,0.8646647167633882,38.75156250000015,20.000000000000064
85,15,07:00:00,1.9375781250000075,0.0,0.1,0.0,0.8559475954322792,0.0,38.75156250000015,0.0
85,16,07:30:00,1.3954687500000045,1.9375781250000061,0.2,0.2,0.7522831081450727,0.8559475954322789,27.90937500000009,19.37578125000006
85,17,08:00:00,1.3954687500000045,1.9375781250000061,0.2,0.2,0.7522831081450727,0.8559475954322789,27.90937500000009,19.37578125000006
85,18,08:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,19,09:00:00,1.307617187500002,1.55466796875,0.25,0.3,0.7295362464119033,0.7887404842417749,26.15234375000004,15.5466796875
85,20,09:30:00,1.9375781250000075,1.000000000000003,0.1,0.1,0.8559475954322792,0.6321205588285588,38.75156250000015,10.000000000000032
85,21,10:00:00,1.000000000000004,1.000000000000003,0.05,0.1,0.6321205588285592,0.6321205588285588,20.000000000000078,10.000000000000032
85,22,10:30:00,1.000000000000004,1.000000000000003,0.05,0.1,0.6321205588285592,0.6321205588285588,20.000000000000078,10.000000000000032
85,23,11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,24,11:30:00,1.000000000000004,1.000000000000003,0.05,0.1,0.6321205588285592,0.6321205588285588,20.000000000000078,10.000000000000032
85,25,12:00:00,1.3954687500000045,1.000000000000003,0.2,0.1,0.7522831081450727,0.6321205588285588,27.90937500000009,10.000000000000032
85,26,12:30:00,0.0,1.9375781250000061,0.0,0.2,0.0,0.8559475954322789,0.0,19.37578125000006
85,27,13:00:00,1.000000000000004,0.0,0.05,0.0,0.6321205588285592,0.0,20.000000000000078,0.0
85,28,13:30:00,1.000000000000004,0.0,0.05,0.0,0.6321205588285592,0.0,20.000000000000078,0.0
85,29,14:00:00,1.000000000000004,0.0,0.05,0.0,0.6321205588285592,0.0,20.000000000000078,0.0
85,30,14:30:00,1.9375781250000075,0.0,0.1,0.0,0.8559475954322792,0.0,38.75156250000015,0.0
85,31,15:00:00,1.000000000000004,0.0,0.05,0.0,0.6321205588285592,0.0,20.000000000000078,0.0
85,32,15:30:00,1.000000000000004,0.0,0.05,0.0,0.6321205588285592,0.0,20.000000000000078,0.0
85,33,16:00:00,1.000000000000004,1.000000000000003,0.05,0.1,0.6321205588285592,0.6321205588285588,20.000000000000078,10.000000000000032
85,34,16:30:00,0.0,1.000000000000003,0.0,0.1,0.0,0.6321205588285588,0.0,10.000000000000032
85,35,17:00:00,1.000000000000004,0.0,0.05,0.0,0.6321205588285592,0.0,20.000000000000078,0.0
85,36,17:30:00,1.000000000000004,0.0,0.05,0.0,0.6321205588285592,0.0,20.000000000000078,0.0
85,37,18:00:00,1.000000000000004,1.000000000000003,0.05,0.1,0.6321205588285592,0.6321205588285588,20.000000000000078,10.000000000000032
85,38,18:30:00,1.55466796875,1.000000000000003,0.15,0.1,0.7887404842417749,0.6321205588285588,31.093359375,10.000000000000032
85,39,19:00:00,1.000000000000004,1.000000000000003,0.05,0.1,0.6321205588285592,0.6321205588285588,20.000000000000078,10.000000000000032
85,40,19:30:00,2.6639062499999997,1.000000000000003,0.15,0.1,0.9303244805281493,0.6321205588285588,53.278124999999996,10.000000000000032
85,41,20:00:00,2.6639062499999997,1.55466796875,0.15,0.3,0.9303244805281493,0.7887404842417749,53.278124999999996,15.5466796875
85,42,20:30:00,1.683203125000003,1.000000000000003,0.25,0.1,0.8142220480232031,0.6321205588285588,33.66406250000006,10.000000000000032
85,43,21:00:00,2.8086328125,1.000000000000003,0.3,0.1,0.9397126398013026,0.6321205588285588,56.17265625,10.000000000000032
85,44,21:30:00,1.3954687500000045,1.9375781250000061,0.2,0.2,0.7522831081450727,0.8559475954322789,27.90937500000009,19.37578125000006
85,45,22:00:00,2.2682324218750054,0.0,0.35,0.0,0.8965050460814099,0.0,45.36464843750011,0.0
85,46,22:30:00,2.8086328125,1.000000000000003,0.3,0.1,0.9397126398013026,0.6321205588285588,56.17265625,10.000000000000032
85,47,23:00:00,1.9375781250000075,1.9375781250000061,0.1,0.2,0.8559475954322792,0.8559475954322789,38.75156250000015,19.37578125000006
85,48,23:30:00,1.55466796875,1.000000000000003,0.15,0.1,0.7887404842417749,0.6321205588285588,31.093359375,10.000000000000032
86,1,00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,2,00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,3,01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,4,01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,5,02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,6,02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,7,03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,8,03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,9,04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,10,04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,11,05:00:00,0.0,1.000000000000003,0.0,0.1,0.0,0.6321205588285588,0.0,10.000000000000032
86,12,05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,13,06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,14,06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,15,07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,16,07:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,17,08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,18,08:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,19,09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,20,09:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,21,10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,22,10:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,23,11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,24,11:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,25,12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,26,12:30:00,1.000000000000004,0.0,0.05,0.0,0.6321205588285592,0.0,20.000000000000078,0.0
86,27,13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,28,13:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,29,14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,30,14:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,31,15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,32,15:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,33,16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,34,16:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,35,17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,36,17:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,37,18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,38,18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,39,19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,40,19:30:00,0.0,1.000000000000003,0.0,0.1,0.0,0.6321205588285588,0.0,10.000000000000032
86,41,20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,42,20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,43,21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,44,21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,45,22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,46,22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,47,23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,48,23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,1,00:00:00,71.8798828125,105.15232337951662,70.1,104.3,1.0,1.0,1437.59765625,1051.523233795166
87,2,00:30:00,51.974736328125005,124.89035858154298,47.2,121.3,1.0,1.0,1039.4947265625,1248.9035858154298
87,3,01:00:00,37.51185836791992,107.86267593383792,33.9,105.7,1.0,1.0,750.2371673583984,1078.626759338379
87,4,01:30:00,24.4218032836914,75.90513214111326,21.5,74.3,0.9999999999752403,1.0,488.436065673828,759.0513214111326
87,5,02:00:00,20.413815307617185,62.533181762695314,18.3,57.0,0.9999999986373238,1.0,408.2763061523437,625.3318176269531
87,6,02:30:00,15.689240112304688,40.503238677978516,14.3,39.3,0.9999998464500802,1.0,313.78480224609376,405.03238677978516
87,7,03:00:00,11.998736572265628,40.32393417358399,10.5,36.5,0.9999938480199725,1.0,239.97473144531256,403.23934173583996
87,8,03:30:00,9.669378662109375,30.8,9.15,30.8,0.9999368108950756,0.9999999999999579,193.3875732421875,308.0
87,9,04:00:00,9.442192077636719,25.6,8.75,25.6,0.9999206936278552,0.9999999999923781,188.84384155273438,256.0
87,10,04:30:00,11.567036132812502,22.0,11.15,22.0,0.9999905267273796,0.9999999997210532,231.34072265625005,220.0
87,11,05:00:00,14.625289306640624,21.7,14.2,21.7,0.9999995550434975,0.9999999996234612,292.5057861328125,217.0
87,12,05:30:00,21.036218719482413,15.9,20.55,15.9,0.9999999992687156,0.9999998756293976,420.72437438964823,159.0
87,13,06:00:00,27.78332977294922,19.18316711425781,26.75,18.3,0.9999999999991412,0.9999999953349492,555.6665954589844,191.8316711425781
87,14,06:30:00,52.840656127929684,18.481786499023436,51.1,17.8,1.0,0.9999999905927626,1056.8131225585937,184.81786499023434
87,15,07:00:00,85.55610851287842,19.945475769042968,83.65,19.1,1.0,0.9999999978233434,1711.1221702575685,199.4547576904297
87,16,07:30:00,91.26838912963866,32.024755859375006,89.0,31.0,1.0,0.9999999999999877,1825.3677825927732,320.24755859375006
87,17,08:00:00,116.83530761718751,36.4188671875,113.65,35.9,1.0,0.9999999999999999,2336.70615234375,364.18867187499995
87,18,08:30:00,120.3262771987915,48.27889694213868,117.35,47.3,1.0,1.0,2406.5255439758303,482.7889694213868
87,19,09:00:00,130.74784732818603,46.09006713867187,128.35,44.4,1.0,1.0,2614.9569465637205,460.9006713867187
87,20,09:30:00,105.85407554626465,59.05555541992187,103.85,57.8,1.0,1.0,2117.081510925293,590.5555541992187
87,21,10:00:00,95.04818603515626,67.61422828674316,93.2,65.7,1.0,1.0,1900.9637207031253,676.1422828674315
87,22,10:30:00,78.57990234374998,74.54950370788575,76.8,72.7,1.0,1.0,1571.5980468749995,745.4950370788574
87,23,11:00:00,89.87968082427977,84.32999801635742,87.75,82.3,1.0,1.0,1797.5936164855955,843.2999801635742
87,24,11:30:00,86.24747344970703,95.01237945556642,84.4,93.0,1.0,1.0,1724.9494689941407,950.1237945556642
87,25,12:00:00,96.66170707702636,94.89993843078614,94.55,92.9,1.0,1.0,1933.2341415405272,948.9993843078614
87,26,12:30:00,86.4277116394043,98.67349121093748,84.6,96.8,1.0,1.0,1728.5542327880858,986.7349121093748
87,27,13:00:00,77.7243176651001,94.44161727905276,75.85,91.8,1.0,1.0,1554.486353302002,944.4161727905276
87,28,13:30:00,82.88037368774414,87.62288902282717,81.1,85.9,1.0,1.0,1657.607473754883,876.2288902282717
87,29,14:00:00,96.39804691314696,92.23317108154296,93.45,91.0,1.0,1.0,1927.9609382629392,922.3317108154297
87,30,14:30:00,94.15240287780762,91.4913161468506,92.25,89.9,1.0,1.0,1883.0480575561523,914.9131614685059
